,value,total_points
31266,49,0
31267,49,0
31268,49,0
31269,49,0
31270,49,1
31271,49,0
31272,49,1
31273,49,1
31274,49,0
31275,80,11
31276,81,10
31277,82,5
31278,83,2
31279,84,9
31280,85,3
31281,85,3
31282,85,3
31283,84,1
31284,82,3
31285,81,2
31286,80,0
31287,79,1
31288,78,0
31289,78,0
31290,77,0
31291,77,0
31292,77,0
31293,76,1
31294,76,0
31295,76,3
31296,76,0
31297,76,0
31298,76,0
31299,76,1
31300,77,13
31301,78,2
31302,78,2
31303,78,2
31304,77,13
31305,78,1
31306,78,0
31307,77,0
31308,77,0
31309,77,8
31310,77,3
31311,77,2
31312,77,3
31313,50,3
31314,50,2
31315,50,1
31316,50,1
31317,50,2
31318,50,2
31319,50,2
31320,49,3
31321,49,-1
31322,49,1
31323,49,2
31324,49,2
31325,48,2
31326,48,3
31327,48,3
31328,48,1
31329,48,3
31330,48,2
31331,48,1
31332,48,0
31333,48,9
31334,48,0
31335,48,2
31336,48,0
31337,48,2
31338,48,2
31339,48,3
31340,48,1
31341,48,2
31342,48,0
31343,48,2
31344,48,0
31345,48,1
31346,48,6
31347,48,2
31348,48,11
31349,48,7
31350,48,2
31351,45,0
31352,45,0
31353,44,0
31354,44,0
31355,43,0
31356,43,0
31357,43,1
31358,43,0
31359,43,0
31360,42,0
31361,42,0
31362,42,0
31363,42,0
31364,41,0
31365,41,0
31366,41,0
31367,41,0
31368,41,0
31369,41,0
31370,41,0
31371,41,0
31372,41,0
31373,41,0
31374,41,0
31375,41,0
31376,41,0
31377,41,0
31378,41,1
31379,41,0
31380,41,0
31381,41,1
31382,41,0
31383,41,0
31384,41,0
31385,41,1
31386,41,0
31387,41,1
31388,41,0
31389,65,0
31390,65,0
31391,65,0
31392,65,0
31393,65,0
31394,65,0
31395,65,0
31396,64,0
31397,64,0
31398,64,0
31399,64,0
31400,64,0
31401,64,0
31402,64,0
31403,64,0
31404,64,0
31405,64,0
31406,64,0
31407,64,0
31408,64,0
31409,64,0
31410,64,0
31411,64,0
31412,64,0
31413,64,2
31414,64,0
31415,64,1
31416,64,0
31417,64,4
31418,64,6
31419,64,2
31420,64,1
31421,64,6
31422,64,2
31423,64,6
31424,64,6
31425,64,2
31426,64,1
31427,45,0
31428,45,0
31429,45,0
31430,45,0
31431,45,0
31432,45,0
31433,45,0
31434,45,0
31435,45,0
31436,45,0
31437,45,0
31438,45,0
31439,45,0
31440,45,0
31441,45,0
31442,45,0
31443,45,0
31444,45,0
31445,45,0
31446,45,0
31447,45,0
31448,45,0
31449,45,0
31450,45,0
31451,45,0
31452,45,0
31453,45,0
31454,45,0
31455,45,0
31456,45,0
31457,45,0
31458,45,0
31459,45,0
31460,45,0
31461,45,0
31462,45,0
31463,45,0
31464,45,0
31465,45,0
31466,45,0
31467,45,0
31468,45,0
31469,45,0
31470,45,0
31471,45,0
31472,45,0
31473,45,0
31474,45,0
31475,45,0
31476,45,0
31477,45,0
31478,45,0
31479,45,0
31480,45,0
31481,45,0
31482,45,0
31483,45,0
31484,45,0
31485,45,0
31486,45,0
31487,45,0
31488,45,0
31489,45,0
31490,45,0
31491,45,0
31492,45,0
31493,45,0
31494,45,0
31495,45,0
31496,45,0
31497,45,0
31498,45,0
31499,45,0
31500,45,0
31501,45,0
31502,45,1
31503,90,11
31504,91,1
31505,90,11
31506,91,1
31507,91,10
31508,92,7
31509,92,2
31510,92,3
31511,92,7
31512,92,4
31513,93,15
31514,95,16
31515,96,7
31516,97,13
31517,98,5
31518,99,11
31519,99,3
31520,100,8
31521,100,10
31522,101,9
31523,101,14
31524,101,0
31525,101,11
31526,102,2
31527,103,8
31528,103,15
31529,104,13
31530,105,10
31531,105,8
31532,106,2
31533,106,29
31534,107,7
31535,106,0
31536,105,8
31537,106,7
31538,106,3
31539,105,1
31540,106,11
31541,60,1
31542,60,1
31543,60,4
31544,60,1
31545,60,0
31546,59,0
31547,58,0
31548,57,0
31549,57,1
31550,57,1
31551,57,2
31552,57,6
31553,57,9
31554,57,2
31555,57,1
31556,57,0
31557,57,0
31558,57,0
31559,57,0
31560,57,1
31561,57,1
31562,57,1
31563,57,1
31564,57,0
31565,57,0
31566,56,0
31567,56,0
31568,56,0
31569,56,0
31570,56,0
31571,56,0
31572,56,0
31573,56,0
31574,56,0
31575,56,0
31576,40,0
31577,40,0
31578,40,0
31579,40,8
31580,40,0
31581,40,1
31582,40,0
31583,40,0
31584,40,0
31585,40,0
31586,40,0
31587,40,0
31588,40,0
31589,40,0
31590,40,0
31591,40,0
31592,40,0
31593,40,0
31594,40,0
31595,40,0
31596,40,0
31597,40,0
31598,39,0
31599,39,0
31600,39,0
31601,39,0
31602,39,0
31603,39,0
31604,39,0
31605,39,0
31606,39,0
31607,39,0
31608,39,0
31609,39,0
31610,39,0
31611,39,0
31612,39,0
31613,39,0
31614,55,1
31615,55,1
31616,55,1
31617,54,0
31618,54,0
31619,53,0
31620,52,0
31621,52,2
31622,52,1
31623,52,1
31624,51,0
31625,51,0
31626,51,0
31627,51,0
31628,51,0
31629,51,0
31630,51,0
31631,51,0
31632,51,1
31633,51,0
31634,51,5
31635,51,1
31636,51,6
31637,51,0
31638,51,2
31639,51,3
31640,51,0
31641,51,2
31642,51,7
31643,51,6
31644,51,7
31645,51,1
31646,51,1
31647,51,1
31648,51,5
31649,51,13
31650,51,9
31651,52,18
31652,55,2
31653,55,2
31654,55,3
31655,54,18
31656,55,7
31657,56,3
31658,57,1
31659,57,6
31660,57,6
31661,58,7
31662,59,3
31663,59,10
31664,59,5
31665,60,3
31666,60,2
31667,60,2
31668,60,1
31669,59,3
31670,59,11
31671,59,1
31672,59,3
31673,59,2
31674,59,2
31675,58,2
31676,58,2
31677,58,13
31678,58,2
31679,59,5
31680,59,6
31681,59,2
31682,60,2
31683,60,2
31684,60,2
31685,60,10
31686,60,3
31687,59,7
31688,59,2
31689,59,1
31690,80,8
31691,80,2
31692,81,6
31693,81,3
31694,82,11
31695,83,11
31696,84,3
31697,85,7
31698,86,3
31699,86,2
31700,85,5
31701,84,6
31702,84,1
31703,83,1
31704,82,9
31705,81,8
31706,81,16
31707,83,0
31708,82,3
31709,82,0
31710,82,0
31711,81,1
31712,81,0
31713,80,2
31714,80,0
31715,80,0
31716,79,0
31717,79,8
31718,79,9
31719,80,16
31720,81,11
31721,82,2
31722,82,2
31723,82,10
31724,83,0
31725,83,3
31726,83,0
31727,82,0
31728,60,5
31729,60,15
31730,61,6
31731,62,1
31732,62,5
31733,62,6
31734,62,0
31735,62,0
31736,62,0
31737,61,6
31738,61,2
31739,61,0
31740,61,0
31741,61,0
31742,61,0
31743,60,0
31744,60,0
31745,60,0
31746,60,0
31747,60,0
31748,60,0
31749,60,0
31750,60,0
31751,60,0
31752,60,0
31753,60,0
31754,60,0
31755,60,1
31756,60,0
31757,60,0
31758,60,0
31759,60,1
31760,60,0
31761,60,0
31762,60,0
31763,60,0
31764,60,1
31765,60,6
31766,70,2
31767,70,0
31768,69,0
31769,68,0
31770,68,0
31771,68,0
31772,67,0
31773,67,7
31774,67,3
31775,68,7
31776,68,2
31777,68,7
31778,68,2
31779,69,3
31780,69,3
31781,69,4
31782,69,5
31783,69,8
31784,69,1
31785,69,4
31786,69,3
31787,69,2
31788,69,3
31789,69,2
31790,69,2
31791,69,2
31792,69,0
31793,68,0
31794,68,0
31795,68,4
31796,68,3
31797,68,5
31798,68,7
31799,68,14
31800,69,2
31801,69,14
31802,70,5
31803,71,10
31804,45,0
31805,45,0
31806,45,0
31807,45,0
31808,45,0
31809,45,0
31810,45,0
31811,45,0
31812,45,0
31813,45,0
31814,45,0
31815,45,0
31816,45,0
31817,45,0
31818,45,0
31819,45,0
31820,44,0
31821,44,0
31822,44,0
31823,44,0
31824,44,0
31825,44,0
31826,43,0
31827,43,0
31828,43,0
31829,43,0
31830,43,0
31831,43,0
31832,43,0
31833,43,0
31834,43,0
31835,43,0
31836,42,0
31837,42,0
31838,42,0
31839,42,0
31840,42,0
31841,42,0
31842,42,0
31843,42,0
31844,42,0
31845,42,0
31846,42,0
31847,42,0
31848,42,0
31849,42,0
31850,42,0
31851,42,0
31852,42,0
31853,42,4
31854,42,0
31855,75,1
31856,75,0
31857,74,0
31858,74,0
31859,74,0
31860,74,0
31861,74,0
31862,74,0
31863,74,0
31864,74,0
31865,74,0
31866,74,0
31867,74,0
31868,74,0
31869,74,0
31870,74,0
31871,74,0
31872,74,0
31873,74,0
31874,74,0
31875,74,0
31876,74,0
31877,74,0
31878,74,0
31879,74,0
31880,74,0
31881,74,0
31882,74,0
31883,74,0
31884,74,0
31885,74,0
31886,74,0
31887,74,0
31888,74,0
31889,74,0
31890,74,0
31891,74,0
31892,74,0
31893,50,0
31894,50,0
31895,50,0
31896,49,0
31897,49,0
31898,49,0
31899,49,0
31900,49,0
31901,49,0
31902,48,0
31903,48,0
31904,48,0
31905,48,0
31906,48,0
31907,48,0
31908,48,0
31909,48,0
31910,48,0
31911,48,0
31912,48,0
31913,48,0
31914,48,0
31915,48,0
31916,48,7
31917,48,0
31918,48,0
31919,48,0
31920,48,0
31921,48,0
31922,48,0
31923,48,2
31924,48,0
31925,48,0
31926,48,0
31927,48,0
31928,48,0
31929,48,2
31930,48,0
31931,65,1
31932,65,2
31933,65,2
31934,65,5
31935,65,2
31936,65,2
31937,63,1
31938,62,0
31939,61,0
31940,61,0
31941,60,0
31942,59,0
31943,59,0
31944,59,0
31945,40,0
31946,40,0
31947,40,0
31948,40,0
31949,40,0
31950,40,0
31951,40,0
31952,40,0
31953,40,0
31954,40,0
31955,40,0
31956,40,0
31957,40,0
31958,40,0
31959,40,0
31960,40,0
31961,40,0
31962,40,0
31963,40,0
31964,40,0
31965,40,0
31966,40,0
31967,40,0
31968,40,0
31969,40,0
31970,40,0
31971,40,0
31972,40,0
31973,40,0
31974,40,0
31975,40,0
31976,55,0
31977,55,1
31978,54,0
31979,53,2
31980,53,1
31981,52,0
31982,52,1
31983,52,3
31984,52,2
31985,52,3
31986,51,1
31987,51,1
31988,51,0
31989,51,4
31990,51,0
31991,51,1
31992,51,1
31993,51,2
31994,51,1
31995,50,0
31996,50,0
31997,50,3
31998,50,0
31999,50,1
32000,50,1
32001,50,0
32002,50,0
32003,50,0
32004,50,0
32005,50,0
32006,50,1
32007,50,4
32008,50,1
32009,50,3
32010,50,2
32011,50,0
32012,50,3
32013,50,1
32014,55,0
32015,55,0
32016,54,0
32017,54,0
32018,54,0
32019,54,0
32020,54,0
32021,54,0
32022,54,0
32023,54,0
32024,54,0
32025,54,0
32026,54,0
32027,54,0
32028,54,0
32029,54,1
32030,54,0
32031,54,1
32032,54,0
32033,54,0
32034,54,0
32035,54,0
32036,54,0
32037,54,1
32038,54,0
32039,54,0
32040,54,0
32041,54,0
32042,54,0
32043,54,0
32044,54,4
32045,54,0
32046,54,2
32047,54,0
32048,54,6
32049,54,2
32050,54,0
32051,54,1
32052,45,7
32053,45,5
32054,45,-2
32055,45,0
32056,45,0
32057,45,0
32058,45,0
32059,45,2
32060,45,0
32061,45,2
32062,45,0
32063,45,5
32064,45,1
32065,45,0
32066,44,0
32067,44,0
32068,44,0
32069,44,0
32070,44,0
32071,43,0
32072,43,0
32073,43,0
32074,43,0
32075,43,0
32076,43,0
32077,43,0
32078,43,0
32079,43,0
32080,43,1
32081,43,1
32082,43,0
32083,43,0
32084,43,0
32085,43,0
32086,43,0
32087,43,0
32088,43,0
32089,43,0
32090,45,0
32091,45,0
32092,45,1
32093,44,1
32094,44,6
32095,44,2
32096,44,1
32097,45,1
32098,45,1
32099,44,0
32100,44,1
32101,44,0
32102,43,0
32103,43,0
32104,43,0
32105,43,0
32106,43,7
32107,43,1
32108,43,0
32109,42,1
32110,42,0
32111,42,0
32112,42,0
32113,42,0
32114,42,0
32115,42,0
32116,42,1
32117,42,0
32118,42,7
32119,42,3
32120,42,2
32121,42,2
32122,42,2
32123,42,2
32124,42,1
32125,42,0
32126,42,2
32127,42,6
32128,50,3
32129,50,3
32130,50,1
32131,50,0
32132,50,0
32133,50,0
32134,50,0
32135,49,1
32136,49,0
32137,49,1
32138,49,0
32139,49,1
32140,48,1
32141,48,1
32142,48,1
32143,48,1
32144,48,3
32145,48,2
32146,48,1
32147,48,1
32148,48,-1
32149,48,8
32150,48,0
32151,48,1
32152,48,1
32153,48,1
32154,47,0
32155,47,1
32156,47,1
32157,47,0
32158,47,0
32159,47,0
32160,47,1
32161,47,3
32162,47,2
32163,47,2
32164,47,2
32165,47,2
32166,50,2
32167,50,6
32168,50,2
32169,50,0
32170,50,0
32171,49,0
32172,49,0
32173,49,0
32174,49,1
32175,48,6
32176,48,1
32177,48,1
32178,48,4
32179,48,1
32180,48,2
32181,48,4
32182,48,2
32183,48,0
32184,48,2
32185,48,1
32186,48,0
32187,48,0
32188,48,0
32189,48,6
32190,48,8
32191,48,1
32192,48,2
32193,48,0
32194,48,0
32195,48,0
32196,48,0
32197,48,1
32198,48,1
32199,48,2
32200,48,2
32201,48,6
32202,48,1
32203,48,2
32204,40,0
32205,40,0
32206,40,0
32207,40,0
32208,40,0
32209,40,0
32210,40,0
32211,40,0
32212,40,0
32213,40,0
32214,50,7
32215,50,2
32216,50,1
32217,50,0
32218,50,0
32219,50,0
32220,49,0
32221,49,2
32222,49,0
32223,49,1
32224,49,1
32225,48,1
32226,48,0
32227,48,0
32228,48,0
32229,48,1
32230,47,1
32231,47,0
32232,47,9
32233,47,0
32234,47,1
32235,47,0
32236,47,-1
32237,47,0
32238,47,2
32239,47,0
32240,47,0
32241,47,0
32242,47,0
32243,47,6
32244,47,1
32245,47,1
32246,47,6
32247,47,2
32248,47,7
32249,47,6
32250,47,2
32251,47,1
32252,65,0
32253,65,0
32254,65,0
32255,64,0
32256,64,0
32257,64,0
32258,64,0
32259,64,0
32260,64,0
32261,64,0
32262,64,6
32263,64,0
32264,64,0
32265,64,1
32266,64,0
32267,64,0
32268,64,5
32269,64,1
32270,64,0
32271,64,1
32272,64,0
32273,64,0
32274,64,0
32275,64,0
32276,64,0
32277,64,0
32278,64,0
32279,64,0
32280,64,0
32281,64,1
32282,64,0
32283,64,4
32284,64,0
32285,64,0
32286,64,0
32287,64,1
32288,64,1
32289,64,3
32290,40,0
32291,40,0
32292,40,0
32293,40,0
32294,40,0
32295,40,0
32296,70,-1
32297,69,0
32298,69,11
32299,69,2
32300,69,3
32301,69,1
32302,69,2
32303,69,5
32304,69,2
32305,69,3
32306,69,3
32307,69,8
32308,69,1
32309,69,3
32310,69,2
32311,69,2
32312,69,0
32313,69,1
32314,69,1
32315,68,7
32316,68,0
32317,68,1
32318,68,1
32319,68,0
32320,68,0
32321,68,0
32322,68,3
32323,68,1
32324,68,2
32325,68,3
32326,68,2
32327,68,2
32328,68,2
32329,68,0
32330,68,10
32331,68,3
32332,68,3
32333,68,0
32334,45,1
32335,45,0
32336,45,0
32337,45,0
32338,44,0
32339,44,0
32340,44,0
32341,44,0
32342,44,0
32343,44,0
32344,44,0
32345,44,0
32346,44,0
32347,43,0
32348,43,0
32349,43,0
32350,43,0
32351,43,0
32352,43,-2
32353,43,0
32354,43,2
32355,43,3
32356,43,3
32357,43,3
32358,43,2
32359,43,0
32360,43,0
32361,43,0
32362,43,1
32363,43,0
32364,43,0
32365,43,0
32366,43,0
32367,43,0
32368,43,0
32369,43,0
32370,43,0
32371,43,0
32372,60,2
32373,60,5
32374,60,0
32375,60,1
32376,59,0
32377,59,0
32378,58,0
32379,58,0
32380,58,1
32381,57,1
32382,57,1
32383,57,0
32384,57,0
32385,57,0
32386,57,0
32387,56,0
32388,56,0
32389,56,1
32390,56,0
32391,56,0
32392,56,2
32393,56,1
32394,56,0
32395,56,0
32396,56,1
32397,56,1
32398,56,1
32399,56,0
32400,56,0
32401,56,0
32402,56,1
32403,56,1
32404,56,0
32405,56,0
32406,56,0
32407,55,0
32408,55,0
32409,55,0
32410,45,0
32411,45,0
32412,45,0
32413,44,0
32414,44,0
32415,44,0
32416,44,0
32417,44,0
32418,44,0
32419,43,0
32420,43,0
32421,43,0
32422,43,0
32423,43,0
32424,43,0
32425,43,0
32426,43,0
32427,43,0
32428,43,0
32429,43,0
32430,43,0
32431,43,0
32432,43,0
32433,43,0
32434,43,0
32435,43,0
32436,43,0
32437,43,0
32438,43,0
32439,43,0
32440,43,0
32441,42,0
32442,42,0
32443,42,0
32444,42,0
32445,42,0
32446,42,1
32447,42,2
32448,60,0
32449,60,1
32450,60,6
32451,60,6
32452,59,0
32453,59,7
32454,59,2
32455,59,0
32456,59,0
32457,59,7
32458,59,1
32459,59,0
32460,58,0
32461,58,15
32462,58,2
32463,58,0
32464,58,2
32465,58,0
32466,58,6
32467,58,6
32468,58,14
32469,58,0
32470,58,6
32471,59,6
32472,59,1
32473,59,0
32474,59,6
32475,59,1
32476,59,1
32477,59,0
32478,58,1
32479,58,2
32480,58,0
32481,58,2
32482,58,6
32483,58,6
32484,58,2
32485,58,0
32486,45,0
32487,45,0
32488,44,0
32489,44,0
32490,44,0
32491,43,0
32492,43,0
32493,43,0
32494,43,0
32495,43,0
32496,43,0
32497,43,0
32498,43,0
32499,43,0
32500,43,0
32501,43,0
32502,43,0
32503,43,0
32504,43,0
32505,42,0
32506,42,0
32507,42,0
32508,42,0
32509,42,0
32510,42,0
32511,42,0
32512,42,1
32513,42,0
32514,42,0
32515,42,0
32516,42,0
32517,42,0
32518,42,0
32519,42,0
32520,42,0
32521,42,0
32522,42,0
32523,42,3
32524,55,6
32525,55,2
32526,55,2
32527,55,2
32528,55,6
32529,55,6
32530,55,8
32531,55,1
32532,55,6
32533,55,1
32534,55,2
32535,55,6
32536,55,2
32537,55,2
32538,55,3
32539,55,3
32540,55,7
32541,55,2
32542,55,6
32543,55,6
32544,55,14
32545,55,3
32546,55,1
32547,55,3
32548,56,6
32549,56,2
32550,56,2
32551,56,15
32552,56,6
32553,56,7
32554,56,2
32555,56,1
32556,56,2
32557,56,6
32558,57,2
32559,57,8
32560,57,0
32561,57,-1
32562,50,0
32563,50,1
32564,49,0
32565,49,2
32566,48,2
32567,48,-1
32568,48,1
32569,48,2
32570,47,2
32571,47,1
32572,47,1
32573,47,1
32574,47,2
32575,47,6
32576,47,6
32577,47,1
32578,47,2
32579,47,5
32580,47,2
32581,47,1
32582,47,0
32583,47,2
32584,47,0
32585,47,0
32586,47,0
32587,47,0
32588,47,0
32589,47,0
32590,47,4
32591,47,1
32592,47,1
32593,47,0
32594,47,0
32595,47,0
32596,47,0
32597,47,4
32598,47,1
32599,47,0
32600,60,2
32601,60,2
32602,60,2
32603,60,1
32604,60,1
32605,59,1
32606,58,1
32607,58,1
32608,57,1
32609,57,1
32610,57,7
32611,57,1
32612,57,7
32613,57,2
32614,57,1
32615,57,2
32616,57,1
32617,56,6
32618,56,1
32619,56,8
32620,56,1
32621,56,2
32622,56,12
32623,57,2
32624,57,1
32625,57,1
32626,57,1
32627,56,6
32628,56,6
32629,56,1
32630,56,1
32631,56,1
32632,56,1
32633,56,5
32634,56,4
32635,56,0
32636,56,0
32637,55,0
32638,50,3
32639,50,1
32640,50,1
32641,50,1
32642,49,0
32643,49,2
32644,49,0
32645,48,0
32646,48,2
32647,48,3
32648,47,1
32649,47,1
32650,46,0
32651,46,0
32652,45,0
32653,45,0
32654,45,1
32655,44,2
32656,44,2
32657,44,0
32658,44,0
32659,43,0
32660,43,0
32661,43,0
32662,43,0
32663,43,0
32664,43,0
32665,43,0
32666,43,0
32667,43,0
32668,43,0
32669,43,0
32670,43,0
32671,43,0
32672,43,0
32673,60,0
32674,60,0
32675,59,0
32676,58,0
32677,58,0
32678,57,0
32679,57,0
32680,57,10
32681,57,2
32682,57,0
32683,57,0
32684,57,0
32685,57,0
32686,57,0
32687,57,0
32688,57,0
32689,57,0
32690,56,0
32691,56,1
32692,56,0
32693,56,0
32694,56,0
32695,56,0
32696,56,0
32697,56,0
32698,56,0
32699,56,0
32700,56,0
32701,56,0
32702,56,0
32703,56,0
32704,56,0
32705,56,0
32706,56,0
32707,56,0
32708,56,0
32709,56,1
32710,56,1
32711,40,0
32712,40,0
32713,40,0
32714,40,0
32715,40,0
32716,40,0
32717,40,0
32718,40,0
32719,40,0
32720,40,0
32721,40,0
32722,40,0
32723,40,0
32724,40,0
32725,40,0
32726,40,0
32727,80,2
32728,80,1
32729,79,1
32730,78,1
32731,78,2
32732,77,2
32733,77,0
32734,76,0
32735,76,0
32736,76,0
32737,76,0
32738,76,1
32739,76,1
32740,76,2
32741,76,2
32742,76,-1
32743,76,2
32744,76,11
32745,76,0
32746,76,2
32747,76,2
32748,76,5
32749,76,5
32750,76,5
32751,76,8
32752,76,5
32753,76,5
32754,76,2
32755,76,5
32756,76,1
32757,76,2
32758,76,1
32759,76,0
32760,75,1
32761,75,1
32762,75,5
32763,75,1
32764,75,1
32765,50,4
32766,50,6
32767,50,0
32768,50,6
32769,50,-2
32770,50,2
32771,50,7
32772,50,2
32773,50,-1
32774,50,2
32775,50,3
32776,50,1
32777,50,0
32778,50,0
32779,50,0
32780,49,1
32781,49,1
32782,49,1
32783,49,2
32784,49,0
32785,49,0
32786,49,0
32787,49,0
32788,48,0
32789,48,5
32790,48,2
32791,48,1
32792,48,7
32793,48,8
32794,48,0
32795,48,0
32796,48,3
32797,48,1
32798,48,0
32799,48,6
32800,48,1
32801,48,1
32802,48,2
32803,50,6
32804,50,1
32805,50,6
32806,50,1
32807,50,6
32808,50,2
32809,50,1
32810,50,1
32811,50,6
32812,50,2
32813,50,2
32814,49,1
32815,49,2
32816,49,2
32817,48,0
32818,48,0
32819,48,0
32820,48,1
32821,48,0
32822,48,0
32823,47,0
32824,47,0
32825,47,0
32826,47,2
32827,47,2
32828,47,1
32829,47,1
32830,47,2
32831,47,6
32832,47,1
32833,47,1
32834,47,9
32835,47,1
32836,47,6
32837,47,1
32838,47,5
32839,47,6
32840,47,1
32841,50,6
32842,50,4
32843,50,2
32844,50,2
32845,50,1
32846,50,3
32847,50,2
32848,50,2
32849,50,3
32850,49,1
32851,49,1
32852,49,2
32853,49,0
32854,48,13
32855,48,9
32856,48,2
32857,48,10
32858,48,2
32859,48,9
32860,48,10
32861,49,2
32862,49,2
32863,49,2
32864,49,3
32865,49,2
32866,49,0
32867,49,3
32868,49,3
32869,49,3
32870,49,7
32871,49,3
32872,49,1
32873,49,10
32874,49,4
32875,49,6
32876,49,6
32877,49,3
32878,49,1
32879,50,0
32880,50,0
32881,49,0
32882,49,0
32883,49,3
32884,49,2
32885,49,6
32886,49,2
32887,49,1
32888,49,3
32889,49,2
32890,49,8
32891,49,6
32892,49,15
32893,50,2
32894,51,1
32895,51,1
32896,51,2
32897,51,2
32898,51,11
32899,51,4
32900,51,0
32901,50,0
32902,50,3
32903,50,1
32904,50,0
32905,50,2
32906,49,2
32907,49,1
32908,49,3
32909,49,3
32910,48,2
32911,48,2
32912,48,0
32913,48,5
32914,48,2
32915,48,1
32916,48,0
32917,45,0
32918,45,1
32919,45,0
32920,45,0
32921,45,0
32922,44,0
32923,44,0
32924,44,0
32925,44,1
32926,44,0
32927,44,0
32928,44,0
32929,44,0
32930,44,0
32931,44,0
32932,44,0
32933,44,0
32934,44,0
32935,44,2
32936,44,1
32937,43,2
32938,43,2
32939,43,1
32940,43,2
32941,43,0
32942,43,0
32943,43,0
32944,43,0
32945,43,0
32946,43,0
32947,43,0
32948,43,0
32949,43,0
32950,43,0
32951,43,0
32952,43,0
32953,43,0
32954,43,0
32955,45,0
32956,45,0
32957,45,0
32958,45,0
32959,45,0
32960,45,0
32961,44,0
32962,44,0
32963,44,0
32964,44,0
32965,44,0
32966,44,0
32967,44,0
32968,44,0
32969,44,0
32970,44,0
32971,44,0
32972,44,0
32973,44,0
32974,44,0
32975,44,0
32976,44,0
32977,44,0
32978,44,0
32979,44,0
32980,44,0
32981,44,0
32982,43,0
32983,43,0
32984,43,0
32985,43,0
32986,43,0
32987,43,1
32988,43,6
32989,43,1
32990,43,1
32991,43,0
32992,43,0
32993,55,6
32994,55,7
32995,55,1
32996,55,0
32997,55,0
32998,55,6
32999,56,2
33000,56,0
33001,56,9
33002,56,1
33003,56,1
33004,56,1
33005,56,0
33006,55,2
33007,55,1
33008,55,4
33009,54,16
33010,55,1
33011,55,1
33012,55,2
33013,55,1
33014,55,2
33015,55,1
33016,55,2
33017,55,1
33018,54,1
33019,54,0
33020,53,0
33021,53,0
33022,53,1
33023,53,1
33024,53,4
33025,53,1
33026,53,0
33027,53,0
33028,53,0
33029,53,0
33030,53,0
33031,80,10
33032,80,6
33033,80,3
33034,80,1
33035,80,6
33036,80,0
33037,80,4
33038,80,3
33039,80,0
33040,80,6
33041,80,1
33042,80,7
33043,80,3
33044,80,8
33045,80,5
33046,80,2
33047,80,3
33048,80,1
33049,80,5
33050,80,0
33051,80,1
33052,80,11
33053,80,12
33054,80,10
33055,80,2
33056,81,1
33057,81,2
33058,80,5
33059,80,0
33060,79,0
33061,79,0
33062,79,0
33063,78,1
33064,78,3
33065,78,1
33066,78,2
33067,78,0
33068,78,0
33069,55,0
33070,55,0
33071,55,0
33072,54,0
33073,54,0
33074,54,0
33075,54,0
33076,54,1
33077,54,0
33078,54,0
33079,54,0
33080,54,0
33081,54,0
33082,54,0
33083,54,0
33084,54,0
33085,54,0
33086,54,0
33087,54,0
33088,54,0
33089,54,0
33090,54,0
33091,54,1
33092,54,1
33093,54,1
33094,54,0
33095,54,1
33096,54,0
33097,54,0
33098,54,0
33099,54,3
33100,54,1
33101,54,0
33102,54,0
33103,54,0
33104,54,1
33105,53,1
33106,53,0
33107,45,0
33108,45,0
33109,45,0
33110,45,0
33111,45,0
33112,45,0
33113,45,0
33114,45,0
33115,45,0
33116,45,0
33117,45,0
33118,45,0
33119,45,0
33120,45,0
33121,45,0
33122,45,0
33123,45,0
33124,45,0
33125,45,0
33126,45,0
33127,45,0
33128,45,0
33129,45,0
33130,45,0
33131,45,0
33132,45,0
33133,45,0
33134,45,0
33135,45,0
33136,45,0
33137,45,0
33138,45,0
33139,45,0
33140,45,0
33141,45,0
33142,45,0
33143,45,0
33144,45,0
33145,45,0
33146,45,0
33147,45,0
33148,45,0
33149,45,0
33150,45,0
33151,45,0
33152,45,0
33153,45,0
33154,45,0
33155,45,0
33156,45,0
33157,45,0
33158,45,0
33159,45,0
33160,45,0
33161,45,0
33162,45,0
33163,45,0
33164,45,0
33165,45,0
33166,45,0
33167,45,0
33168,45,0
33169,45,0
33170,45,0
33171,45,0
33172,45,0
33173,45,0
33174,45,0
33175,45,0
33176,45,0
33177,45,0
33178,45,0
33179,45,0
33180,45,0
33181,45,0
33182,45,0
33183,40,0
33184,40,0
33185,40,0
33186,40,0
33187,40,0
33188,40,0
33189,40,0
33190,40,0
33191,40,0
33192,40,0
33193,40,0
33194,40,2
33195,40,2
33196,40,0
33197,40,2
33198,40,0
33199,40,0
33200,40,0
33201,40,0
33202,40,0
33203,40,0
33204,40,0
33205,40,0
33206,40,0
33207,40,0
33208,40,0
33209,40,0
33210,40,0
33211,40,0
33212,40,0
33213,40,0
33214,50,0
33215,50,0
33216,50,0
33217,50,0
33218,50,0
33219,49,0
33220,49,0
33221,49,0
33222,49,0
33223,49,0
33224,49,0
33225,49,0
33226,49,0
33227,49,0
33228,49,0
33229,49,0
33230,49,0
33231,49,0
33232,49,0
33233,49,0
33234,49,0
33235,49,0
33236,49,1
33237,49,0
33238,49,0
33239,49,0
33240,49,0
33241,49,0
33242,49,0
33243,49,0
33244,49,1
33245,49,0
33246,49,0
33247,49,0
33248,49,0
33249,49,0
33250,49,0
33251,49,0
33252,55,0
33253,54,1
33254,53,0
33255,52,0
33256,52,3
33257,51,0
33258,51,9
33259,51,2
33260,51,0
33261,51,0
33262,51,2
